.	O

In	O
addition	O
,	O
antithrombin	B-ChemicalEntity
treatment	O
markedly	O
suppressed	O
puromycin	B-ChemicalEntity
aminonucleoside	I-ChemicalEntity
-	O
induced	O
apoptosis	O
of	O
renal	O
tubular	O
epithelial	O
cells	O
.	O

Furthermore	O
,	O
puromycin	B-ChemicalEntity
aminonucleoside	I-ChemicalEntity
-	O
induced	O
increases	O
in	O
renal	O
cytokine	O
content	O
were	O
also	O
decreased	O
.	O

These	O
findings	O
suggest	O
that	O
thrombin	B-GeneOrGeneProduct
plays	O
an	O
important	O
role	O
in	O
the	O
pathogenesis	O
of	O
puromycin	B-ChemicalEntity
aminonucleoside	I-ChemicalEntity
-	O
induced	O
nephrotic	B-DiseaseOrPhenotypicFeature
syndrome	I-DiseaseOrPhenotypicFeature
.	O

Treatment	O
with	O
antithrombin	B-ChemicalEntity
may	O
be	O
clinically	O
effective	O
in	O
patients	B-OrganismTaxon
with	O
nephrotic	B-DiseaseOrPhenotypicFeature
syndrome	I-DiseaseOrPhenotypicFeature
.	O
A	O
single	O
amino	O
acid	O
substitution	O
confers	O
B	O
-	O
cell	O
clonogenic	O
activity	O
to	O
the	O
HIV	B-OrganismTaxon
-	O
1	I-OrganismTaxon
matrix	O
protein	O
p17	B-GeneOrGeneProduct
.	O

Recent	O
data	O
highlight	O
the	O
presence	O
,	O
in	O
HIV	B-DiseaseOrPhenotypicFeature
-	O
1	I-DiseaseOrPhenotypicFeature
-	O
seropositive	I-DiseaseOrPhenotypicFeature
patients	B-OrganismTaxon
with	O
lymphoma	B-DiseaseOrPhenotypicFeature
,	O
of	O
p17	B-GeneOrGeneProduct
variants	O
(	O
vp17s	O
)	O
endowed	O
with	O
B	O
-	O
cell	O
clonogenicity	O
,	O
suggesting	O
a	O
role	O
of	O
vp17s	O
in	O
lymphomagenesis	B-DiseaseOrPhenotypicFeature
.	O

We	O
investigated	O
the	O
mechanisms	O
responsible	O
for	O
the	O
functional	O
disparity	O
on	O
B	O
cells	O
between	O
a	O
wild	O
-	O
type	O
p17	B-GeneOrGeneProduct
(	O
refp17	O
)	O
and	O
a	O
vp17	O
named	O
S75X	B-SequenceVariant
.	O

Here	O
,	O
we	O
show	O
that	O
a	O
single	O
Arginine	B-SequenceVariant
(	O
R	I-SequenceVariant
)	O
to	I-SequenceVariant
Glycine	I-SequenceVariant
(	O
G	I-SequenceVariant
)	O
mutation	I-SequenceVariant
at	I-SequenceVariant
position	I-SequenceVariant
76	I-SequenceVariant
in	O
the	O
refp17	O
backbone	O
(	O
p17R76G	B-GeneOrGeneProduct
)	O
,	O
as	O
in	O
the	O
S75X	B-SequenceVariant
variant	O
,	O
is	O
per	O
se	O
sufficient	O
to	O
confer	O
a	O
B	O
-	O
cell	O
clonogenic	O
potential	O
to	O
the	O
viral	O
protein	O
and	O
modulate	O
,	O
through	O
activation	O
of	O
the	O
PTEN	B-GeneOrGeneProduct
/	O
PI3K	B-GeneOrGeneProduct
/	O
Akt	B-GeneOrGeneProduct
signaling	O
pathway	O
,	O
different	O
molecules	O
involved	O
in	O
apoptosis	O
inhibition	O
(	O
CASP	B-GeneOrGeneProduct
-	O
9	I-GeneOrGeneProduct
,	O
CASP	B-GeneOrGeneProduct
-	O
7	I-GeneOrGeneProduct
,	O
DFF	B-GeneOrGeneProduct
-	O
45	I-GeneOrGeneProduct
,	O
NPM	B-GeneOrGeneProduct
,	O
YWHAZ	B-GeneOrGeneProduct
,	O
Src	B-GeneOrGeneProduct
,	O
PAX2	B-GeneOrGeneProduct
,	O
MAPK8	B-GeneOrGeneProduct
)	O
,	O
cell	O
cycle	O
promotion	O
and	O
cancer	B-DiseaseOrPhenotypicFeature
progression	O
(	O
CDK1	B-GeneOrGeneProduct
,	O
CDK2	B-GeneOrGeneProduct
,	O
CDK8	B-GeneOrGeneProduct
,	O
CHEK1	B-GeneOrGeneProduct
,	O
CHEK2	B-GeneOrGeneProduct
,	O
GSK	B-GeneOrGeneProduct
-	O
3	I-GeneOrGeneProduct
beta	I-GeneOrGeneProduct
,	O
NPM	B-GeneOrGeneProduct
,	O
PAK1	B-GeneOrGeneProduct
,	O
PP2C	B-GeneOrGeneProduct
-	O
alpha	I-GeneOrGeneProduct
)	O
.	O

Moreover	O
,	O
the	O
only	O
R	B-SequenceVariant
to	I-SequenceVariant
G	I-SequenceVariant
mutation	I-SequenceVariant
at	I-SequenceVariant
position	I-SequenceVariant
76	I-SequenceVariant
was	O
found	O
to	O
strongly	O
impact	O
on	O
protein	O
folding	O
and	O
oligomerization	O
by	O
altering	O
the	O
hydrogen	O
bond	O
network	O
.	O

This	O
generates	O
a	O
conformational	O
shift	O
in	O
the	O
p17	B-GeneOrGeneProduct
R76G	B-SequenceVariant
mutant	O
which	O
enables	O
a	O
functional	O
epitope	O
(	O
s	O
)	O
,	O
masked	O
in	O
refp17	O
,	O
to	O
elicit	O
B	O
-	O
cell	O
growth	O
-	O
promoting	O
signals	O
after	O
its	O
interaction	O
with	O
a	O
still	O
unknown	O
receptor	O
(	O
s	O
)	O
.	O

Our	O
findings	O
offer	O
new	O
opportunities	O
to	O
understand	O
the	O
molecular	O
mechanisms	O
accounting	O
for	O
the	O
B	O
-	O
cell	O
growth	O
-	O
promoting	O
activity	O
of	O
vp17s	O
.	O
Mutation	O
analysis	O
of	O
CHRNA1	B-GeneOrGeneProduct
,	O
CHRNB1	B-GeneOrGeneProduct
,	O
CHRND	B-GeneOrGeneProduct
,	O
and	O
RAPSN	B-GeneOrGeneProduct
genes	O
in	O
multiple	B-DiseaseOrPhenotypicFeature
pterygium	I-DiseaseOrPhenotypicFeature
syndrome	I-DiseaseOrPhenotypicFeature
/	O
fetal	B-DiseaseOrPhenotypicFeature
akinesia	I-DiseaseOrPhenotypicFeature
patients	B-OrganismTaxon
.	O

Multiple	B-DiseaseOrPhenotypicFeature
pterygium	I-DiseaseOrPhenotypicFeature
syndromes	I-DiseaseOrPhenotypicFeature
(	O
MPS	B-DiseaseOrPhenotypicFeature
)	O
comprise	O
a	O
group	O
of	O
multiple	O
congenital	B-DiseaseOrPhenotypicFeature
anomaly	I-DiseaseOrPhenotypicFeature
disorders	I-DiseaseOrPhenotypicFeature
characterized	O
by	O
webbing	O
(	O
pterygia	O
)	O
of	O
the	O
neck	O
,	O
elbows	O
,	O
and	O
/	O
or	O
knees	O
and	O
joint	B-DiseaseOrPhenotypicFeature
contractures	I-DiseaseOrPhenotypicFeature
(	O
arthrogryposis	B-DiseaseOrPhenotypicFeature
)	O
.	O

MPS	B-DiseaseOrPhenotypicFeature
are	O
phenotypically	O
and	O
genetically	O
heterogeneous	O
but	O
are	O
traditionally	O
divided	O
into	O
prenatally	O
lethal	O
and	O
nonlethal	O
(	O
Escobar	O
)	O
types	O
.	O

Previously	O
,	O
we	O
and	O
others	O
reported	O
that	O
recessive	O
mutations	O
in	O
the	O
embryonal	B-GeneOrGeneProduct
acetylcholine	I-GeneOrGeneProduct
receptor	I-GeneOrGeneProduct
g	I-GeneOrGeneProduct
subunit	I-GeneOrGeneProduct
(	O
CHRNG	B-GeneOrGeneProduct
)	O
can	O
cause	O
both	O
lethal	O
and	O
nonlethal	O
MPS	B-DiseaseOrPhenotypicFeature
,	O
thus	O
demonstrating	O
that	O
pterygia	O
resulted	O
from	O
fetal	B-DiseaseOrPhenotypicFeature
akinesia	I-DiseaseOrPhenotypicFeature
.	O

We	O
hypothesized	O
that	O
mutations	O
in	O
acetylcholine	O
receptor	O
-	O
related	O
genes	O
might	O
also	O
result	O
in	O
a	O
MPS	B-DiseaseOrPhenotypicFeature
/	O
fetal	B-DiseaseOrPhenotypicFeature
akinesia	I-DiseaseOrPhenotypicFeature
phenotype	O
and	O
so	O
we	O
analyzed	O
15	O
cases	O
of	O
lethal	O
MPS	B-DiseaseOrPhenotypicFeature
/	O
fetal	B-DiseaseOrPhenotypicFeature
akinesia	I-DiseaseOrPhenotypicFeature
without	O
CHRNG	B-GeneOrGeneProduct
mutations	O
for	O
mutations	O
in	O
the	O
CHRNA1	B-GeneOrGeneProduct
,	O
CHRNB1	B-GeneOrGeneProduct
,	O
CHRND	B-GeneOrGeneProduct
,	O
and	O
rapsyn	B-GeneOrGeneProduct
(	O
RAPSN	B-GeneOrGeneProduct
)	O
genes	O
.	O

No	O
CHRNA1	B-GeneOrGeneProduct
,	O
CHRNB1	B-GeneOrGeneProduct
,	O
or	O
CHRND	B-GeneOrGeneProduct
mutations	O
were	O
detected	O
,	O
but	O
a	O
homozygous	O
RAPSN	B-GeneOrGeneProduct
frameshift	O
mutation	O
,	O
c	B-SequenceVariant
.	O
1177	I-SequenceVariant
-	O
1178delAA	I-SequenceVariant
,	O
was	O
identified	O
in	O
a	O
family	O
with	O
three	O
children	O
affected	O
with	O
lethal	O
fetal	B-DiseaseOrPhenotypicFeature
akinesia	I-DiseaseOrPhenotypicFeature
sequence	I-DiseaseOrPhenotypicFeature
.	O

Previously	O
,	O
RAPSN	B-GeneOrGeneProduct
mutations	O
have	O
been	O
reported	O
in	O
congenital	B-DiseaseOrPhenotypicFeature
myasthenia	I-DiseaseOrPhenotypicFeature
.	O

Functional	O
studies	O
were	O
consistent	O
with	O
the	O
hypothesis	O
that	O
whereas	O
incomplete	O
loss	O
of	O
rapsyn	B-GeneOrGeneProduct
function	O
may	O
cause	O
congenital	B-DiseaseOrPhenotypicFeature
myasthenia	I-DiseaseOrPhenotypicFeature
,	O
more	O
severe	O
loss	O
of	O
function	O
can	O
result	O
in	O
a	O
lethal	O
fetal	B-DiseaseOrPhenotypicFeature
akinesia	I-DiseaseOrPhenotypicFeature
phenotype	O
.	O
Comparison	O
of	O
sequential	O
cytomegalovirus	B-OrganismTaxon
isolates	O
in	O
a	O
patient	B-OrganismTaxon
with	O
lymphoma	B-DiseaseOrPhenotypicFeature
and	O
failing	O
antiviral	O
therapy	O
.	O

BACKGROUND	O
:	O
Long	B-DiseaseOrPhenotypicFeature
-	O
term	I-DiseaseOrPhenotypicFeature
anti	I-DiseaseOrPhenotypicFeature
-	O
cytomegalovirus	I-DiseaseOrPhenotypicFeature
(	O
CMV	B-DiseaseOrPhenotypicFeature
)	O
treatments	O
in	O
immunocompromised	O
patients	B-OrganismTaxon
are	O
hampered	O
by	O
resistance	O
to	O
antiviral	O
drugs	O
.	O

Longitudinal	O
changes	O
in	O
the	O
resistance	O
genotype	O
may	O
depend	O
on	O
changes	O
in	O
selective	O
pressure	O
and	O
the	O
complexity	O
of	O
CMV	B-DiseaseOrPhenotypicFeature
isolates	O
.	O

OBJECTIVE	O
:	O
To	O
evaluate	O
longitudinal	O
changes	O
in	O
the	O
CMV	B-DiseaseOrPhenotypicFeature
resistance	O
genotype	O
and	O
phenotype	O
along	O
with	O
strain	O
-	O
specific	O
variability	O
in	O
a	O
patient	B-OrganismTaxon
with	O
non	B-DiseaseOrPhenotypicFeature
-	O
Hodgkin	I-DiseaseOrPhenotypicFeature
'	O
s	I-DiseaseOrPhenotypicFeature
lymphoma	I-DiseaseOrPhenotypicFeature
in	O
whom	O
successive	O
anti	O
-	O
CMV	B-DiseaseOrPhenotypicFeature
treatments	O
failed	O
.	O

STUDY	O
DESIGN	O
:	O
The	O
resistance	O
phenotype	O
and	O
genotype	O
of	O
seven	O
CMV	B-DiseaseOrPhenotypicFeature
isolates	O
collected	O
from	O
one	O
patient	B-OrganismTaxon
during	O
a	O
2	O
-	O
year	O
follow	O
-	O
up	O
period	O
were	O
retrospectively	O
analysed	O
.	O

In	O
parallel	O
,	O
we	O
used	O
glycoprotein	B-GeneOrGeneProduct
B	I-GeneOrGeneProduct
(	O
gB	B-GeneOrGeneProduct
)	O
genotyping	O
,	O
and	O
a	O
-	O
and	O
UL10	O
-	O
13	O
-	O
sequence	O
analysis	O
to	O
study	O
CMV	B-DiseaseOrPhenotypicFeature
interstrain	O
variability	O
.	O

RESULTS	O
:	O
The	O
patient	B-OrganismTaxon
was	O
infected	O
by	O
at	O
least	O
three	O
CMV	B-DiseaseOrPhenotypicFeature
strains	O
plus	O
variants	O
of	O
the	O
parental	O
strains	O
.	O

Resistance	O
to	O
ganciclovir	B-ChemicalEntity
,	O
cidofovir	B-ChemicalEntity
and	O
foscarnet	B-ChemicalEntity
was	O
successively	O
detected	O
during	O
the	O
follow	O
-	O
up	O
period	O
.	O

UL97	B-GeneOrGeneProduct
protein	I-GeneOrGeneProduct
kinase	I-GeneOrGeneProduct
changes	O
responsible	O
for	O
resistance	O
to	O
ganciclovir	B-ChemicalEntity
were	O
initially	O
detected	O
at	O
residues	O
591	O
and	O
592	O
,	O
and	O
then	O
at	O
position	O
594	O
.	O

Decreased	O
sensitivity	O
to	O
foscarnet	B-ChemicalEntity
coincided	O
with	O
the	O
appearance	O
of	O
amino	O
acid	O
substitution	O
N495K	B-SequenceVariant
in	O
DNA	O
polymerase	O
,	O
whereas	O
cross	O
-	O
resistance	O
to	O
ganciclovir	B-ChemicalEntity
and	O
cidofovir	B-ChemicalEntity
was	O
due	O
to	O
the	O
L501I	B-SequenceVariant
substitution	O
.	O

CONCLUSIONS	O
:	O
The	O
CMV	B-DiseaseOrPhenotypicFeature
isolates	O
obtained	O
from	O
our	O
patient	B-OrganismTaxon
were	O
complex	O
mixtures	O
of	O
strains	O
.	O

Changes	O
in	O
resistance	O
genotypes	O
depended	O
on	O
resistance	O
selective	O
pressure	O
and	O
were	O
not	O
linked	O
to	O
interstrain	O
variation	O
.	O
Bortezomib	B-ChemicalEntity
and	O
dexamethasone	B-ChemicalEntity
as	O
salvage	O
therapy	O
in	O
patients	B-OrganismTaxon
with	O
relapsed	O
/	O
refractory	O
multiple	B-DiseaseOrPhenotypicFeature
myeloma	I-DiseaseOrPhenotypicFeature
:	O
analysis	O
of	O
long	O
-	O
term	O
clinical	O
outcomes	O
.	O

Bortezomib	B-ChemicalEntity
(	O
bort	B-ChemicalEntity
)	O
-	O
dexamethasone	B-ChemicalEntity
(	O
dex	B-ChemicalEntity
)	O
is	O
an	O
effective	O
therapy	O
for	O
relapsed	O
/	O
refractory	O
(	O
R	O
/	O
R	O
)	O
multiple	B-DiseaseOrPhenotypicFeature
myeloma	I-DiseaseOrPhenotypicFeature
(	O
MM	B-DiseaseOrPhenotypicFeature
)	O
.	O

This	O
retrospective	O
study	O
investigated	O
the	O
combination	O
of	O
bort	B-ChemicalEntity
(	O
1	O
.	O
3	O
mg	O
/	O
m	O
(	O
2	O
)	O
on	O
days	O
1	O
,	O
4	O
,	O
8	O
,	O
and	O
11	O
every	O
3	O
weeks	O
)	O
and	O
dex	B-ChemicalEntity
(	O
20	O
mg	O
on	O
the	O
day	O
of	O
and	O
the	O
day	O
after	O
bort	B-ChemicalEntity
)	O
as	O
salvage	O
treatment	O
in	O
85	O
patients	B-OrganismTaxon
with	O
R	O
/	O
R	O
MM	B-DiseaseOrPhenotypicFeature
after	O
prior	O
autologous	O
stem	O
cell	O
transplantation	O
or	O
conventional	O
chemotherapy	O
.	O

The	O
median	O
number	O
of	O
prior	O
lines	O
of	O
therapy	O
was	O
2	O
.	O

Eighty	O
-	O
seven	O
percent	O
of	O
the	O
patients	B-OrganismTaxon
had	O
received	O
immunomodulatory	O
drugs	O
included	O
in	O
some	O
line	O
of	O
therapy	O
before	O
bort	B-ChemicalEntity
-	O
dex	B-ChemicalEntity
.	O

The	O
median	O
number	O
of	O
bort	B-ChemicalEntity
-	O
dex	B-ChemicalEntity
cycles	O
was	O
6	O
,	O
up	O
to	O
a	O
maximum	O
of	O
12	O
cycles	O
.	O

On	O
an	O
intention	O
-	O
to	O
-	O
treat	O
basis	O
,	O
55	O
%	O
of	O
the	O
patients	B-OrganismTaxon
achieved	O
at	O
least	O
partial	O
response	O
,	O
including	O
19	O
%	O
CR	O
and	O
35	O
%	O
achieved	O
at	O
least	O
very	O
good	O
partial	O
response	O
.	O

Median	O
durations	O
of	O
response	O
,	O
time	O
to	O
next	O
therapy	O
and	O
treatment	O
-	O
free	O
interval	O
were	O
8	O
,	O
11	O
.	O
2	O
,	O
and	O
5	O
.	O
1	O
months	O
,	O
respectively	O
.	O

The	O
most	O
relevant	O
adverse	O
event	O
was	O
peripheral	B-DiseaseOrPhenotypicFeature
neuropathy	I-DiseaseOrPhenotypicFeature
,	O
which	O
occurred	O
in	O
78	O
%	O
of	O
the	O
patients	B-OrganismTaxon
(	O
grade	O
II	O
,	O
38	O
%	O
;	O
grade	O
III	O
,	O
21	O
%	O
)	O
and	O
led	O
to	O
treatment	O
discontinuation	O
in	O
6	O
%	O
.	O

With	O
a	O
median	O
follow	O
up	O
of	O
22	O
months	O
,	O
median	O
time	O
to	O
progression	O
,	O
progression	O
-	O
free	O
survival	O
(	O
PFS	O
)	O
and	O
overall	O
survival	O
(	O
OS	O
)	O
were	O
8	O
.	O
9	O
,	O
8	O
.	O
7	O
,	O
and	O
22	O
months	O
,	O
respectively	O
.	O

Prolonged	O
PFS	O
and	O
OS	O
were	O
observed	O
in	O
patients	B-OrganismTaxon
achieving	O
CR	O
and	O
receiving	O
bort	B-ChemicalEntity
-	O
dex	B-ChemicalEntity
a	O
single	O
line	O
of	O
prior	O
therapy	O
.	O

Bort	B-ChemicalEntity
-	O
dex	B-ChemicalEntity
was	O
an	O
effective	O
salvage	O
treatment	O
for	O
MM	B-DiseaseOrPhenotypicFeature
patients	B-OrganismTaxon
,	O
particularly	O
for	O
those	O
in	O
first	O
relapse	O
.	O
Adenosine	B-GeneOrGeneProduct
A	I-GeneOrGeneProduct
(	O
2A	I-GeneOrGeneProduct
)	O
receptor	I-GeneOrGeneProduct
gene	O
(	O
ADORA2A	B-GeneOrGeneProduct
)	O
variants	O
may	O
increase	O
autistic	B-DiseaseOrPhenotypicFeature
symptoms	I-DiseaseOrPhenotypicFeature
and	O
anxiety	B-DiseaseOrPhenotypicFeature
in	O
autism	B-DiseaseOrPhenotypicFeature
spectrum	I-DiseaseOrPhenotypicFeature
disorder	I-DiseaseOrPhenotypicFeature
.	O

Autism	B-DiseaseOrPhenotypicFeature
spectrum	I-DiseaseOrPhenotypicFeature
disorders	I-DiseaseOrPhenotypicFeature
(	O
ASDs	B-DiseaseOrPhenotypicFeature
)	O
are	O
heterogeneous	O
disorders	O
presenting	O
with	O
increased	O
rates	O
of	O
anxiety	B-DiseaseOrPhenotypicFeature
.	O

The	O
adenosine	B-GeneOrGeneProduct
A	I-GeneOrGeneProduct
(	O
2A	I-GeneOrGeneProduct
)	O
receptor	I-GeneOrGeneProduct
gene	O
(	O
ADORA2A	B-GeneOrGeneProduct
)	O
is	O
associated	O
with	O
panic	B-DiseaseOrPhenotypicFeature
disorder	I-DiseaseOrPhenotypicFeature
and	O
is	O
located	O
on	O
chromosome	O
22q11	O
.	O
23	O
.	O

Its	O
gene	O
product	O
,	O
the	O
adenosine	B-GeneOrGeneProduct
A	I-GeneOrGeneProduct
(	O
2A	I-GeneOrGeneProduct
)	O
receptor	I-GeneOrGeneProduct
,	O
is	O
strongly	O
expressed	O
in	O
the	O
caudate	O
nucleus	O
,	O
which	O
also	O
is	O
involved	O
in	O
ASD	B-DiseaseOrPhenotypicFeature
.	O

As	O
autistic	B-DiseaseOrPhenotypicFeature
symptoms	I-DiseaseOrPhenotypicFeature
are	O
increased	O
in	O
individuals	O
with	O
22q11	B-DiseaseOrPhenotypicFeature
.	O
2	I-DiseaseOrPhenotypicFeature
deletion	I-DiseaseOrPhenotypicFeature
syndrome	I-DiseaseOrPhenotypicFeature
,	O
and	O
large	O
22q11	B-DiseaseOrPhenotypicFeature
.	O
2	I-DiseaseOrPhenotypicFeature
deletions	I-DiseaseOrPhenotypicFeature
and	O
duplications	O
have	O
been	O
observed	O
in	O
ASD	B-DiseaseOrPhenotypicFeature
individuals	O
,	O
in	O
this	O
study	O
,	O
98	O
individuals	O
with	O
ASD	B-DiseaseOrPhenotypicFeature
and	O
234	O
control	O
individuals	O
were	O
genotyped	O
for	O
eight	O
single	O
-	O
nucleotide	O
polymorphisms	O
in	O
ADORA2A	B-GeneOrGeneProduct
.	O

Nominal	O
association	O
with	O
the	O
disorder	O
was	O
observed	O
for	O
rs2236624	B-SequenceVariant
-	O
CC	O
,	O
and	O
phenotypic	O
variability	O
in	O
ASD	B-DiseaseOrPhenotypicFeature
symptoms	O
was	O
influenced	O
by	O
rs3761422	B-SequenceVariant
,	O
rs5751876	B-SequenceVariant
and	O
rs35320474	B-SequenceVariant
.	O

In	O
addition	O
,	O
association	O
of	O
ADORA2A	B-GeneOrGeneProduct
variants	O
with	O
anxiety	B-DiseaseOrPhenotypicFeature
was	O
replicated	O
for	O
individuals	O
with	O
ASD	B-DiseaseOrPhenotypicFeature
.	O

Findings	O
point	O
toward	O
a	O
possible	O
mediating	O
role	O
of	O
ADORA2A	B-GeneOrGeneProduct
variants	O
on	O
phenotypic	O
expression	O
in	O
ASD	B-DiseaseOrPhenotypicFeature
that	O
need	O
to	O
be	O
replicated	O
in	O
a	O
larger	O
sample	O
.	O
Hypoxia	B-DiseaseOrPhenotypicFeature
in	O
renal	B-DiseaseOrPhenotypicFeature
disease	I-DiseaseOrPhenotypicFeature
with	O
proteinuria	B-DiseaseOrPhenotypicFeature
and	O
/	O
or	O
glomerular	O
hypertension	B-DiseaseOrPhenotypicFeature
.	O

Despite	O
the	O
increasing	O
need	O
to	O
identify	O
and	O
quantify	O
tissue	O
oxygenation	O
at	O
the	O
cellular	O
level	O
,	O
relatively	O
few	O
methods	O
have	O
been	O
available	O
.	O

In	O
this	O
study	O
,	O
we	O
developed	O
a	O
new	O
hypoxia	B-DiseaseOrPhenotypicFeature
-	O
responsive	O
reporter	O
vector	O
using	O
a	O
hypoxia	B-DiseaseOrPhenotypicFeature
-	O
responsive	O
element	O
of	O
the	O
5	O
'	O
vascular	B-GeneOrGeneProduct
endothelial	I-GeneOrGeneProduct
growth	I-GeneOrGeneProduct
factor	I-GeneOrGeneProduct
untranslated	O
region	O
and	O
generated	O
a	O
novel	O
hypoxia	B-DiseaseOrPhenotypicFeature
-	O
sensing	O
transgenic	O
rat	B-OrganismTaxon
.	O

We	O
then	O
applied	O
this	O
animal	O
model	O
to	O
the	O
detection	O
of	O
tubulointerstitial	O
hypoxia	B-DiseaseOrPhenotypicFeature
in	O
the	O
diseased	B-DiseaseOrPhenotypicFeature
kidney	I-DiseaseOrPhenotypicFeature
.	O

With	O
this	O
model	O
,	O
we	O
were	O
able	O
to	O
identify	O
diffuse	O
cortical	O
hypoxia	B-DiseaseOrPhenotypicFeature
in	O
the	O
puromycin	B-ChemicalEntity
aminonucleoside	I-ChemicalEntity
-	O
induced	O
nephrotic	B-DiseaseOrPhenotypicFeature
syndrome	I-DiseaseOrPhenotypicFeature
and	O
focal	O
and	O
segmental	O
hypoxia	B-DiseaseOrPhenotypicFeature
in	O
the	O
remnant	O
kidney	O
model	O
.	O

Expression	O
of	O
the	O
hypoxia	B-DiseaseOrPhenotypicFeature
-	O
responsive	O
transgene	O
increased	O
throughout	O
the	O
observation	O
period	O
,	O
reaching	O
2	O
.	O
2	O
-	O
fold	O
at	O
2	O
weeks	O
in	O
the	O
puromycin	B-ChemicalEntity
aminonucleoside	I-ChemicalEntity
model	O
and	O
2	O
.	O
6	O
-	O
fold	O
at	O
4	O
weeks	O
in	O
the	O
remnant	O
kidney	O
model	O
,	O
whereas	O
that	O
of	O
vascular	B-GeneOrGeneProduct
endothelial	I-GeneOrGeneProduct
growth	I-GeneOrGeneProduct
factor	I-GeneOrGeneProduct
showed	O
a	O
mild	O
decrease	O
,	O
reflecting	O
distinct	O
behaviors	O
of	O
the	O
two	O
genes	O
.	O

The	O
degree	O
of	O
hypoxia	B-DiseaseOrPhenotypicFeature
showed	O
a	O
positive	O
correlation	O
with	O
microscopic	O
tubulointerstitial	B-DiseaseOrPhenotypicFeature
injury	I-DiseaseOrPhenotypicFeature
in	O
both	O
models	O
.	O

Finally	O
,	O
we	O
identified	O
the	O
localization	O
of	O
proliferating	O
cell	O
nuclear	O
antigen	O
-	O
positive	O
,	O
ED	B-GeneOrGeneProduct
-	O
1	I-GeneOrGeneProduct
-	O
positive	O
,	O
and	O
terminal	O
dUTP	B-ChemicalEntity
nick	O
-	O
end	O
labeled	O
-	O
positive	O
cells	O
in	O
the	O
hypoxic	B-DiseaseOrPhenotypicFeature
cortical	O
area	O
in	O
the	O
remnant	O
kidney	O
model	O
.	O

We	O
propose	O
here	O
a	O
possible	O
pathological	O
tie	O
between	O
chronic	O
tubulointerstitial	O
hypoxia	B-DiseaseOrPhenotypicFeature
and	O
progressive	O
glomerular	B-DiseaseOrPhenotypicFeature
diseases	I-DiseaseOrPhenotypicFeature
.	O
Anxiogenic	B-DiseaseOrPhenotypicFeature
potential	O
of	O
ciprofloxacin	B-ChemicalEntity
and	O
norfloxacin	B-ChemicalEntity
in	O
rats	B-OrganismTaxon
.	O

INTRODUCTION	O
:	O
The	O
possible	O
anxiogenic	B-DiseaseOrPhenotypicFeature
effects	O
of	O
fluoroquinolones	B-ChemicalEntity
,	O
namely	O
ciprofloxacin	B-ChemicalEntity
and	O
norfloxacin	B-ChemicalEntity
,	O
were	O
investigated	O
in	O
adult	O
Charles	O
Foster	O
albino	O
rats	B-OrganismTaxon
of	O
either	O
sex	O
,	O
weighing	O
150	O
-	O
200	O
g	O
.	O

METHODS	O
:	O
The	O
drugs	O
were	O
given	O
orally	O
,	O
in	O
doses	O
of	O
50	O
mg	O
/	O
kg	O
for	O
five	O
consecutive	O
days	O
and	O
the	O
experiments	O
were	O
performed	O
on	O
the	O
fifth	O
day	O
.	O

The	O
tests	O
included	O
open	O
-	O
field	O
exploratory	O
behaviour	O
,	O
elevated	O
plus	O
maze	O
and	O
elevated	O
zero	O
maze	O
,	O
social	O
interaction	O
and	O
novelty	O
-	O
suppressed	O
feeding	O
latency	O
behaviour	O
.	O

RESULTS	O
:	O
The	O
results	O
indicate	O
that	O
ciprofloxacin	B-ChemicalEntity
-	O
and	O
norfloxacin	B-ChemicalEntity
-	O
treated	O
rats	B-OrganismTaxon
showed	O
anxious	B-DiseaseOrPhenotypicFeature
behaviour	I-DiseaseOrPhenotypicFeature
in	O
comparison	O
to	O
control	O
rats	B-OrganismTaxon
in	O
all	O
the	O
parameters	O
studied	O
.	O

However	O
,	O
ciprofloxacin	B-ChemicalEntity
-	O
and	O
norfloxacin	B-ChemicalEntity
-	O
treated	O
rats	B-OrganismTaxon
did	O
not	O
differ	O
significantly	O
from	O
each	O
other	O
in	O
various	O
behavioural	O
parameters	O
.	O

CONCLUSION	O
:	O
The	O
present	O
experimental	O
findings	O
substantiate	O
the	O
clinically	O
observed	O
anxiogenic	B-DiseaseOrPhenotypicFeature
potential	O
of	O
ciprofloxacin	B-ChemicalEntity
and	O
norfloxacin	B-ChemicalEntity
.	O
Cytochrome	B-GeneOrGeneProduct
p4501A1	I-GeneOrGeneProduct
gene	O
variants	O
as	O
susceptibility	O
marker	O
for	O
prostate	B-DiseaseOrPhenotypicFeature
cancer	I-DiseaseOrPhenotypicFeature
.	O

CYP1A1	B-GeneOrGeneProduct
activates	O
environmental	O
procarcinogens	O
and	O
catalyzes	O
oxidative	O
metabolism	O
of	O
estrogens	O
and	O
is	O
likely	O
to	O
play	O
an	O
important	O
role	O
in	O
the	O
etiology	O
of	O
prostate	B-DiseaseOrPhenotypicFeature
cancer	I-DiseaseOrPhenotypicFeature
.	O

To	O
evaluate	O
this	O
phenomenon	O
,	O
the	O
association	O
between	O
two	O
single	O
nucleotide	O
polymorphisms	O
(	O
A	B-SequenceVariant
to	I-SequenceVariant
G	I-SequenceVariant
transition	O
in	O
exon7	O
leading	O
to	O
amino	O
